subscription_id,project_id__hashed,plan_id,reporting_date,subscription_period_start,subscription_period_end,subscription_period_number,cumulative_data_usage_megabyte,cumulative_voice_usage_minutes,cumulative_sms_usage,number_of_addons_activated
sub_9e2bab71d62b5576b1f7400419d1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-03-05 00:00:00,2024-02-06,2024-03-06,1,0.54784,5.0,7.000000000,0
sub_83169082c62eeacb82afd2f63243,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-05 00:00:00,2024-03-04,2024-03-05,2,0.0,0.0,0.000000000,0
sub_c9df0911a9d6c2ef3d51bed090a0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-06 00:00:00,2024-02-07,2024-03-07,1,433.43769599999996,119.0,737.000000000,0
sub_98c001f24ed168fe27fed4e3ee3f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-06 00:00:00,2024-02-07,2024-03-07,1,590.373888,6.0,27.000000000,0
sub_64661f287152a2e0b815a5f52213,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-07 00:00:00,2024-02-08,2024-03-08,1,5.15584,5.0,11.000000000,0
sub_e9a69a201263e4da5ef7be179b1e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-07 00:00:00,2024-02-08,2024-03-08,1,236.012544,1289.0,304.000000000,0
sub_0b9173ce022cc595c0269a9ad5e0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-07 00:00:00,2024-02-08,2024-03-08,1,1858.465792,271.0,240.000000000,0
sub_1567f95a8ec6d98af22137efe9c1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-07 00:00:00,2024-02-08,2024-03-08,1,366.55104,239.0,2249.000000000,0
sub_fbd9e51a8e7af116e0bbcd1c5ad3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-07 00:00:00,2024-02-16,2024-03-07,1,158.682112,107.0,135.000000000,0
sub_3a72e39e08bb39eb841145406e03,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-03-07 00:00:00,2024-02-08,2024-03-08,1,35270.286336000005,452.0,471.000000000,0
sub_8c25e8feb667990f587296dbfc79,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-07 00:00:00,2024-02-08,2024-03-08,1,218.559488,2.0,32.000000000,0
sub_b13243d58f4f74d50faf380cd904,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-07 00:00:00,2024-02-29,2024-03-07,2,2434.618368,391.0,161.000000000,0
sub_7a46310468569109ac9cb42eb307,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-07 00:00:00,2024-02-08,2024-03-08,1,371.654656,1572.0,1890.000000000,0
sub_82d4086761c7d8849480d53c699b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,8983.693312,387.0,544.000000000,0
sub_79c118c6625988450a807d0bde08,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,276.706304,769.0,1050.000000000,0
sub_b5a896a69954e1b166e09d3acf6d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,47.0784,59.0,266.000000000,0
sub_db8f42ff850f25cda287259916b0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,1115.9767040000002,396.0,1180.000000000,0
sub_d088926d2542f26878cd3172c8d2,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,318.5408,1049.0,5810.000000000,0
sub_71aa2df27ec350d26371e2117e0e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,76.776448,2.0,3.000000000,0
sub_261aed271ad3cdbcc3b5e9f7397e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,165.67296,25.0,152.000000000,0
sub_b60b226c87d626eb8d42e73e11a5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,1234.56512,369.0,4960.000000000,0
sub_eefc89eaa2cf5e9b0f2756bf1eac,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,876.850176,207.0,570.000000000,0
sub_4136eea9968eec55528d91385331,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,5.124096,2.0,0.000000000,0
sub_32107fc364d4d9949de486113600,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,0.0,0.0,0.000000000,0
sub_3a74a039c569f84b5cc81a5477b5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,14622.203904,364.0,946.000000000,0
sub_64637c9963a2ffda1aa1b3286bf4,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,91.854848,9.0,232.000000000,0
sub_6f730954b2c6ff51099c76c019db,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,105.233408,197.0,367.000000000,0
sub_84800ddd3f7f113885a8879dcf5b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-08 00:00:00,2024-02-09,2024-03-09,1,1338.074112,111.0,466.000000000,0
sub_59659fbde949b7b6aa644b043855,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,40.246272,69.0,302.000000000,0
sub_8e2c06722c717a5d2ce80106b822,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,340.78003199999995,383.0,1369.000000000,0
sub_5105e2954240d15021f13c4364a9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,333.601792,815.0,299.000000000,0
sub_6929f9149aae3e7f27d8cab1c1c7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,61.69088,271.0,140.000000000,0
sub_bc38edb53157042cb8ebef46d0dd,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,5.605376,1.0,3.000000000,0
sub_f97dc93769dc8ae36e9f6f509f06,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,627.984384,89.0,9.000000000,0
sub_faff1fd983b37ba6c8f9bc96d6ef,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,592.1710079999999,20.0,4.000000000,0
sub_ebd023ff883c72507dbb10ffbb8e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,28.463104,320.0,340.000000000,0
sub_ff215773f5114e5326172271aa14,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-09 00:00:00,2024-02-10,2024-03-10,1,120.49715200000001,211.0,64.000000000,0
sub_816f0b69e9a7ba822319757ad74d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,115.10067200000002,63.0,129.000000000,0
sub_ad5cacb8f2bc9a4fc96fd5a0ddc3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,59.029503999999996,133.0,3.000000000,0
sub_bf3613f516aaddea9913f2d32db7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,0.178176,0.0,0.000000000,0
sub_eacecb74ce5556c1dadb5c2ec063,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,562.99008,72.0,294.000000000,0
sub_1912c25abbfc08c99c8b1afbad4e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,104.832,11.0,396.000000000,0
sub_0f3c2d4dbd25848d896289d3c0a7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,2778.345472,1766.0,442.000000000,0
sub_35558820dd14d2c3a27aead9687e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,50.269184,207.0,465.000000000,0
sub_8f41d5135ecaaa7bead164fedc19,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,13.472768,28.0,21.000000000,0
sub_a032f6ec5ca31931b7a4e8c0a808,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,38.608896,0.0,9.000000000,0
sub_16e727a5499eac90e38483fc38e7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,97.128448,572.0,340.000000000,0
sub_2ec9f121958082ebbc4f1bb7b71e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,22.562815999999998,8.0,3.000000000,0
sub_560caa9a6a47edaca888ff93b253,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,5.031936000000001,0.0,0.000000000,0
sub_0f6f2ef2f6d2642b1f9b809df584,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,14.062592,19.0,14.000000000,0
sub_27d726232c6a8849ef9831bf6d2c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,169.051136,150.0,27.000000000,0
sub_5669fb127c25eae614b89db65982,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-10 00:00:00,2024-02-11,2024-03-11,1,24.895488,3.0,52.000000000,0
sub_92a25073bbe271217fb0905fed4d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,32.443391999999996,40.0,11.000000000,0
sub_aadf794fc6755c2afc15558f90d0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,138.336256,54.0,479.000000000,0
sub_48a3f915efc4f54d327c3c92d501,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,232.720384,72.0,1294.000000000,0
sub_dd9418cf8bd30b6f3efd294339e7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,0.188416,0.0,0.000000000,0
sub_6e57239f47ca79255c0c4fa0710a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,0.0,0.0,0.000000000,0
sub_d7b0ba01deb1f4f41d7e73a3b9a0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,36.148224,1.0,3.000000000,0
sub_f32985f937f1f140bfcb88f6002c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,591.6815359999999,71.0,1591.000000000,0
sub_ab0e632ef9745f82c741a159170a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,137.27744,886.0,1143.000000000,0
sub_c15f4e98d46f85d422f59632d562,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,72.783872,6.0,9.000000000,0
sub_b78320e72bca9bffa22b121c1257,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-11 00:00:00,2024-02-12,2024-03-12,1,428.411904,13.0,63.000000000,0
sub_dbfbf892f7bd914b27d7e20e3678,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-12 00:00:00,2024-02-13,2024-03-13,1,1759.367168,563.0,445.000000000,0
sub_2a185c93c9daaf381666154c4bea,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-12 00:00:00,2024-02-13,2024-03-13,1,469.62688,27.0,26.000000000,0
sub_01f914d802811868a0d149470b1d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-12 00:00:00,2024-02-13,2024-03-13,1,89.85497600000001,0.0,3.000000000,0
sub_9e77c0f2d917bdc0c6d82f41eec1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-12 00:00:00,2024-02-13,2024-03-13,1,111.588352,674.0,534.000000000,0
sub_b3ad62f30f3208544f782becae77,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,78.75788800000001,0.0,27.000000000,0
sub_3c33c2ed3a322f4dbec89e0af55a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,2183.627776,573.0,403.000000000,0
sub_1ca496035365851ebe471d425ec7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,1969.646592,473.0,419.000000000,0
sub_54ad8bb36223e98e8a811b78fff7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,0.0,0.0,0.000000000,0
sub_91d2e9df948daeaf6b260fd869a8,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,392.53299200000004,1188.0,1052.000000000,0
sub_987e647c4a028bf72f9c24cfcbe9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,1430.956032,308.0,298.000000000,0
sub_a37d5eb1c4f800af6c1422d40a89,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,751.290368,34.0,495.000000000,0
sub_b722909c6017ae53df1dff4fbe7a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,79404.975104,116.0,178.000000000,0
sub_6d2f05db1266c746752d8263d264,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,216.48384000000001,15.0,166.000000000,0
sub_b71231ee94bcdfbd1a3c2519f6d9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,202.39667200000002,464.0,142.000000000,0
sub_ee43bacda12d0a6a5aecc77deb53,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,32.403456,10.0,422.000000000,0
sub_3d292798226ba5d01b7cf3e44368,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,4.0192,0.0,0.000000000,0
sub_cf30cf462147e15c53f020cf9b66,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,18.16576,61.0,299.000000000,0
sub_535ba18c57f394809859a405e479,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-03-13 00:00:00,2024-02-14,2024-03-14,1,255.20844799999998,9.0,37.000000000,0
sub_8d9e8f7e18574470291fff871f59,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,38.929408,140.0,364.000000000,0
sub_d3dc8969503c1cfc2ccdf939c028,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,35.49696,240.0,30.000000000,0
sub_59b0a3a420b16c5bab470b6371dd,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,2715.20256,4.0,4.000000000,0
sub_5306636d504b95d03688bf459e08,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,61.154304,21.0,173.000000000,0
sub_f7189eeb8dcf68287279f77b471c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,196.540416,252.0,243.000000000,0
sub_25485490d725d10ef5650348f1e5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,476.534784,253.0,95.000000000,0
sub_b5bf65ad8e382975afd641d392c5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,69.03910400000001,9.0,55.000000000,0
sub_b1dfbed7d754ff404338f334bd45,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,5801.404416,739.0,430.000000000,0
sub_40a3f2c474b0ae904575c0364aaf,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,3171.1119360000002,337.0,534.000000000,0
sub_3b48dcda89f98ce6eb8bf76cf4ce,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-14 00:00:00,2024-02-15,2024-03-15,1,218.20723199999998,1.0,1.000000000,0
sub_118f2046e1d4a2fe9a39b5633d0a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-15 00:00:00,2024-02-16,2024-03-16,1,49.246208,246.0,147.000000000,0
sub_da8b3edd63f162899ab36b78542d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-15 00:00:00,2024-02-16,2024-03-16,1,108.61977600000002,5.0,17.000000000,0
sub_bd31eaba7613f8a06148095bc5f2,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-15 00:00:00,2024-02-16,2024-03-16,1,40.06912,54.0,2.000000000,0
sub_c02bd8c9144d48bb6f71e9c1960a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-15 00:00:00,2024-02-16,2024-03-16,1,144.034816,152.0,138.000000000,0
sub_34f94e45278ad8a6cffcfd081f72,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-16 00:00:00,2024-02-17,2024-03-17,1,83.083264,1.0,3.000000000,0
sub_9197e7499604b1192c196685b8ae,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-16 00:00:00,2024-02-17,2024-03-17,1,1158.2054400000002,1767.0,830.000000000,0
sub_70d1087203ae6b0272608fba78b4,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-16 00:00:00,2024-02-17,2024-03-17,1,1281.033216,341.0,449.000000000,0
sub_602247682f2cc99bfe3047185b00,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-16 00:00:00,2024-02-17,2024-03-17,1,1.125376,0.0,0.000000000,0
sub_39f54efa4023b690b115b7ff3741,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-03-16 00:00:00,2024-02-17,2024-03-17,1,215.254016,370.0,573.000000000,0
